name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,PER_rank,WS_rank,WS/48_rank,BPM_rank,VORP_rank,PIPM_rank,Wins Added_rank
Kentavious Caldwell-Pope,/players/c/caldwke01.html,2014,2019,University of Georgia,true,"Greenville in Greenville, Georgia",+0.75,5.04,caldwke01,2017-18,LAL,13.2,5.3,.103,1.0,1.9,,NBA,17745894,24,74,33.2,.426,.789,5.2,2.2,1.4,0.2,13.4,LAL,135,63,89,68,56,76,63
Isaiah Canaan,/players/c/canaais01.html,2014,2019,Murray State University,true,"Biloxi in Biloxi, Mississippi",-1.81,0.08,canaais01,2013-14,HOU,9.5,0.2,.031,-3.4,-0.1,,22,NBA,22,11.5,.356,.724,1.1,1.0,0.4,0.2,4.6,HOU,,187,187,187,187,187,187,187
Isaiah Canaan,/players/c/canaais01.html,2014,2019,Murray State University,true,"Biloxi in Biloxi, Mississippi",-2.07,0.08,canaais01,2014-15,TOT,12.4,1.4,.072,-2.2,-0.1,,23,NBA,47,20.0,.386,.817,1.9,2.1,0.6,0.1,9.2,"HOU,PHI",816482,183,183,183,183,183,183,183
Isaiah Canaan,/players/c/canaais01.html,2014,2019,Murray State University,true,"Biloxi in Biloxi, Mississippi",-3.88,-2.23,canaais01,2015-16,PHI,11.1,1.4,.035,-2.7,-0.4,,24,NBA,77,25.5,.360,.833,2.3,1.8,0.7,0.2,11.0,PHI,947276,183,183,183,183,183,183,183
Isaiah Canaan,/players/c/canaais01.html,2014,2019,Murray State University,true,"Biloxi in Biloxi, Mississippi",-2.91,-0.28,canaais01,2016-17,CHI,8.1,0.5,.042,-3.4,-0.2,,25,NBA,39,15.2,.364,.909,1.3,0.9,0.6,0.0,4.6,CHI,1015696,187,187,187,187,187,187,187
Isaiah Canaan,/players/c/canaais01.html,2014,2019,Murray State University,true,"Biloxi in Biloxi, Mississippi",-0.48,0.52,canaais01,2017-18,TOT,13.5,0.6,.072,-2.4,0.0,,26,NBA,20,21.1,.380,.902,2.3,3.8,0.8,0.1,8.6,"HOU,PHO",997547,189,189,189,189,189,189,189
Derrick Caracter,/players/c/caracde01.html,2011,2011,"University of Louisville, University of Texas at El Paso",false,"Notre Dame Preparatory School in Fitchburg, Massachusetts",-2.62,-0.04,caracde01,2010-11,LAL,10.0,0.3,.057,-4.9,-0.2,,NBA,473604,22,41,5.2,.485,.739,1.0,0.2,0.1,0.2,2.0,LAL,196,196,196,196,196,196,196
Geno Carlisle,/players/c/carlige01.html,2005,2005,"Northwestern University, University of California",false,"Ottawa Hills in Grand Rapids, Michigan",+0.04,0.02,carlige01,2004-05,POR,18.1,0.1,.173,-4.2,0.0,,NBA,65779,28,6,2.7,.667,.667,0.2,0.2,0.0,0.0,1.3,POR,178,178,178,178,178,178,178
Rodney Carney,/players/c/carnero01.html,2007,2011,University of Memphis,false,"Northwest in Indianapolis, Indiana",-2.22,0.02,carnero01,2006-07,PHI,11.4,1.3,.055,-3.4,-0.4,,NBA,1439760,22,67,17.4,.464,.609,1.9,0.4,0.6,0.3,6.6,PHI,193,193,193,193,193,193,193
Rodney Carney,/players/c/carnero01.html,2007,2011,University of Memphis,false,"Northwest in Indianapolis, Indiana",+0.17,1.86,carnero01,2007-08,PHI,12.1,1.6,.075,-2.6,-0.2,,NBA,1547760,23,70,14.8,.403,.679,2.1,0.5,0.6,0.3,5.8,PHI,193,193,193,193,193,193,193
Rodney Carney,/players/c/carnero01.html,2007,2011,University of Memphis,false,"Northwest in Indianapolis, Indiana",-0.65,1.32,carnero01,2008-09,MIN,12.1,1.5,.059,-1.5,0.2,,NBA,1655760,24,67,17.9,.416,.758,1.9,0.4,0.7,0.4,7.2,MIN,182,182,182,182,182,182,182
Rodney Carney,/players/c/carnero01.html,2007,2011,University of Memphis,false,"Northwest in Indianapolis, Indiana",-1.12,0.68,carnero01,2009-10,PHI,12.7,1.5,.082,-2.7,-0.1,,NBA,855189,25,68,12.6,.401,.825,2.0,0.5,0.4,0.3,4.7,PHI,193,193,193,193,193,193,193
Rodney Carney,/players/c/carnero01.html,2007,2011,University of Memphis,false,"Northwest in Indianapolis, Indiana",-2.41,-0.03,carnero01,2010-11,TOT,10.8,0.3,.038,-4.9,-0.2,,NBA,377116,26,27,12.4,.418,.667,1.8,0.4,0.4,0.2,4.7,"GSW,MEM",196,196,196,196,196,196,196
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",-2.43,-0.06,carrode01,2009-10,MEM,8.5,0.5,.031,-4.1,-0.4,,NBA,1009680,23,71,11.2,.396,.623,2.1,0.5,0.4,0.1,2.9,MEM,193,193,193,193,193,193,193
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",-0.43,0.06,carrode01,2010-11,TOT,8.7,0.1,.066,-5.8,0.0,,NBA,1085400,24,12,4.2,.333,1.000,0.7,0.3,0.1,0.1,0.8,"MEM,HOU",196,196,196,196,196,196,196
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",-1.95,0.09,carrode01,2011-12,TOT,11.1,0.5,.069,-1.3,0.1,,NBA,544331,25,24,14.5,.410,.875,2.2,0.8,0.5,0.0,4.5,"DEN,UTA",192,192,192,192,192,192,192
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",+1.91,3.17,carrode01,2012-13,UTA,15.5,3.1,.134,2.0,1.1,,NBA,,26,66,16.8,.460,.765,2.8,0.9,0.9,0.4,6.0,UTA,185,185,185,185,185,185,185
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",+0.79,5.40,carrode01,2013-14,ATL,13.9,5.8,.119,2.1,2.4,,NBA,2557545,27,73,32.1,.470,.773,5.5,1.8,1.5,0.3,11.1,ATL,121,64,72,47,41,68,63
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",+0.77,5.68,carrode01,2014-15,ATL,15.9,7.0,.154,2.9,2.7,,NBA,2442455,28,70,31.3,.487,.702,5.3,1.7,1.3,0.2,12.6,ATL,78,35,36,32,33,72,60
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",-0.34,1.81,carrode01,2015-16,TOR,11.9,1.2,.074,0.2,0.4,,NBA,13500000,29,26,30.2,.389,.600,4.7,1.0,1.7,0.2,11.0,TOR,183,183,183,183,183,183,183
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",+0.39,3.66,carrode01,2016-17,TOR,11.9,3.8,.097,1.0,1.4,,NBA,14200000,30,72,26.1,.400,.761,3.8,1.0,1.1,0.4,8.9,TOR,148,103,93,60,73,80,89
DeMarre Carroll,/players/c/carrode01.html,2010,2018,"Vanderbilt University, University of Missouri",true,"John Carroll in Birmingham, Alabama",+0.26,3.74,carrode01,2017-18,BRK,14.3,4.1,.091,0.2,1.2,,NBA,14800000,31,73,29.9,.414,.764,6.6,2.0,0.8,0.4,13.5,BRK,115,96,116,89,81,92,87
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.15,0.09,carroma01,2003-04,TOT,3.8,0.0,-0.033,-8.9,-0.1,,NBA,349032,23,16,4.4,.438,.667,0.4,0.1,0.1,0.0,1.2,"POR,SAS",167,167,167,167,167,167,167
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",+0.18,0.72,carroma01,2004-05,CHA,14.7,0.7,.078,-3.6,-0.2,,NBA,,24,25,17.2,.389,.855,2.4,0.7,0.7,0.1,9.0,CHA,178,178,178,178,178,178,178
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.10,1.88,carroma01,2005-06,CHA,13.9,2.6,.097,-2.5,-0.2,,NBA,1100000,25,78,16.3,.403,.821,2.0,0.4,0.6,0.1,7.6,CHA,181,181,181,181,181,181,181
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.60,2.14,carroma01,2006-07,CHA,14.6,4.6,.117,-0.3,0.8,,NBA,1188000,26,72,26.1,.433,.904,2.9,1.3,0.7,0.1,12.1,CHA,101,97,75,112,120,113,121
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.24,1.45,carroma01,2007-08,CHA,10.7,3.0,.071,-2.2,-0.1,,NBA,5450000,27,80,25.2,.428,.804,2.8,0.9,0.6,0.2,9.0,CHA,184,145,145,161,159,134,135
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-4.55,-0.99,carroma01,2008-09,TOT,5.5,-0.1,-0.008,-5.4,-0.5,,NBA,5050000,28,55,11.2,.380,.840,1.3,0.5,0.4,0.1,3.0,"CHA,DAL",182,182,182,182,182,182,182
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.44,0.07,carroma01,2009-10,DAL,7.1,-0.1,-0.029,-6.6,-0.1,,NBA,4700000,29,25,4.8,.360,1.000,0.5,0.2,0.2,0.0,1.8,DAL,193,193,193,193,193,193,193
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-1.55,0.28,carroma01,2010-11,CHA,12.2,0.8,.062,-4.3,-0.3,,NBA,4300000,30,54,10.8,.447,.769,1.3,0.4,0.3,0.1,4.4,CHA,196,196,196,196,196,196,196
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-3.43,-0.52,carroma01,2011-12,CHA,5.6,-0.6,-0.051,-7.3,-0.8,,NBA,3900000,31,53,11.2,.331,.789,1.1,0.7,0.3,0.1,2.7,CHA,192,192,192,192,192,192,192
Matt Carroll,/players/c/carroma01.html,2004,2013,University of Notre Dame,false,"Hatboro-Horsham in Horsham, Pennsylvania",-0.46,0.01,carroma01,2012-13,CHA,2.9,0.0,.029,-15.4,0.0,,NBA,3500000,32,1,6.0,,,0.0,1.0,0.0,0.0,0.0,CHA,185,185,185,185,185,185,185
Maurice Carter,/players/c/cartema01.html,2004,2004,Louisiana State University,false,"Forest Hill in Jackson, Mississippi",-0.40,0.14,cartema01,2003-04,TOT,5.8,0.0,-0.014,-10.0,-0.2,,27,NBA,10,11.0,.314,.800,1.1,0.4,0.0,0.0,4.2,"LAL,NOH",,167,167,167,167,167,167,167
Michael Carter-Williams,/players/c/cartemi01.html,2014,2019,Syracuse University,true,"St. Andrew's School in Barrington, Rhode Island",+0.54,4.63,cartemi01,2013-14,PHI,15.5,1.3,.026,-0.2,1.1,,NBA,2200920,22,70,34.5,.405,.703,6.2,6.3,1.9,0.6,16.7,PHI,90,178,181,116,100,76,72
Michael Carter-Williams,/players/c/cartemi01.html,2014,2019,Syracuse University,true,"St. Andrew's School in Barrington, Rhode Island",-1.37,1.28,cartemi01,2014-15,TOT,14.1,0.8,.017,-0.7,0.7,,NBA,2300040,23,66,32.6,.396,.694,5.3,6.7,1.7,0.5,14.6,"PHI,MIL",115,178,179,123,120,143,144
Michael Carter-Williams,/players/c/cartemi01.html,2014,2019,Syracuse University,true,"St. Andrew's School in Barrington, Rhode Island",-1.31,1.05,cartemi01,2015-16,MIL,13.9,1.2,.035,-0.8,0.5,,NBA,2399040,24,54,30.5,.452,.654,5.1,5.2,1.5,0.8,11.5,MIL,116,169,167,135,136,138,141
Michael Carter-Williams,/players/c/cartemi01.html,2014,2019,Syracuse University,true,"St. Andrew's School in Barrington, Rhode Island",-0.72,0.94,cartemi01,2016-17,CHI,9.9,0.2,.013,-2.4,-0.1,,NBA,3183526,25,45,18.8,.366,.753,3.4,2.5,0.8,0.5,6.6,CHI,187,187,187,187,187,187,187
Michael Carter-Williams,/players/c/cartemi01.html,2014,2019,Syracuse University,true,"St. Andrew's School in Barrington, Rhode Island",-1.01,0.71,cartemi01,2017-18,CHO,10.8,0.9,.050,-0.6,0.3,,NBA,2700000,26,52,16.1,.332,.820,2.7,2.2,0.8,0.4,4.6,CHO,189,189,189,189,189,189,189
Alex Caruso,/players/c/carusal01.html,2018,2018,Texas A&M University,true,"A&M Consolidated in College Station, Texas",-1.14,0.43,carusal01,2017-18,LAL,8.7,0.5,.041,-2.9,-0.1,,NBA,,23,37,15.2,.431,.700,1.8,2.0,0.6,0.3,3.6,LAL,189,189,189,189,189,189,189
Willie Cauley-Stein,/players/c/caulewi01.html,2016,2019,University of Kentucky,true,"Olathe Northwest in Olathe, Kansas",-0.71,1.50,caulewi01,2015-16,SAC,15.3,3.8,.130,0.7,1.0,,NBA,3398280,22,66,21.4,.563,.648,5.3,0.6,0.7,1.0,7.0,SAC,183,183,183,183,183,183,183
Willie Cauley-Stein,/players/c/caulewi01.html,2016,2019,University of Kentucky,true,"Olathe Northwest in Olathe, Kansas",-1.57,0.70,caulewi01,2016-17,SAC,16.3,2.9,.100,-1.2,0.3,,NBA,3551160,23,75,18.9,.530,.669,4.5,1.1,0.7,0.6,8.1,SAC,187,187,187,187,187,187,187
Willie Cauley-Stein,/players/c/caulewi01.html,2016,2019,University of Kentucky,true,"Olathe Northwest in Olathe, Kansas",-0.92,1.86,caulewi01,2017-18,SAC,17.6,3.9,.092,0.4,1.2,,NBA,3704160,24,73,28.0,.502,.619,7.0,2.4,1.1,0.9,12.8,SAC,52,103,113,79,81,131,126
Tyler Cavanaugh,/players/c/cavanty01.html,2018,2018,George Washington University,true,"Jamesville-Dewitt in Syracuse, New York",-0.90,0.49,cavanty01,2017-18,ATL,13.0,1.2,.109,-1.0,0.1,,NBA,729919,23,39,13.3,.441,.810,3.3,0.7,0.2,0.1,4.7,ATL,189,189,189,189,189,189,189
Lionel Chalmers,/players/c/chalmli01.html,2005,2005,Xavier University,false,"Albany in Albany, New York",-3.16,-0.27,chalmli01,2004-05,LAC,6.5,-0.2,-0.025,-6.3,-0.5,,NBA,450000,24,36,12.0,.336,.625,0.9,1.4,0.4,0.0,3.1,LAC,178,178,178,178,178,178,178
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+1.25,6.81,chalmma01,2008-09,MIA,13.3,5.2,.095,0.8,1.8,,NBA,700000,22,82,32.0,.420,.767,2.8,4.9,2.0,0.1,10.0,MIA,134,81,107,78,70,49,39
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",-1.19,1.40,chalmma01,2009-10,MIA,10.7,2.7,.072,-0.4,0.7,,NBA,773500,23,73,24.8,.401,.745,1.8,3.4,1.2,0.2,7.1,MIA,180,153,149,121,131,148,153
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+0.30,3.65,chalmma01,2010-11,MIA,10.3,2.9,.089,0.0,0.8,,NBA,854389,24,70,22.6,.399,.871,2.1,2.5,1.1,0.1,6.4,MIA,188,149,125,110,124,91,95
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+2.12,7.99,chalmma01,2011-12,MIA,13.0,4.3,.112,1.4,1.5,,NBA,4000000,25,64,28.5,.448,.792,2.7,3.5,1.5,0.2,9.8,MIA,146,74,96,73,68,45,23
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+3.37,10.31,chalmma01,2012-13,MIA,13.3,5.2,.120,1.1,1.6,,NBA,4000000,26,77,26.9,.429,.795,2.2,3.5,1.5,0.2,8.6,MIA,136,86,76,81,84,13,18
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+1.84,7.49,chalmma01,2013-14,MIA,14.0,4.8,.106,1.2,1.7,,NBA,4000000,27,73,29.8,.454,.742,2.9,4.9,1.6,0.2,9.8,MIA,116,92,96,63,73,48,45
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",-1.61,1.00,chalmma01,2014-15,MIA,11.7,2.8,.056,-1.0,0.6,,NBA,4000000,28,80,29.6,.403,.774,2.6,3.8,1.5,0.1,10.2,MIA,147,135,149,134,124,150,148
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",+1.09,3.16,chalmma01,2015-16,TOT,17.3,3.8,.132,1.5,1.2,,NBA,4300000,29,61,22.5,.410,.832,2.6,3.8,1.4,0.2,10.3,"MIA,MEM",183,183,183,183,183,183,183
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",,,chalmma01,2016-17,Did Not Play,,,,,,,,,30,,,,,,,,,,Did Not Play,187,187,187,187,187,187,187
Mario Chalmers,/players/c/chalmma01.html,2009,2018,University of Kansas,true,"Bartlett in Anchorage, Alaska",-0.94,1.28,chalmma01,2017-18,MEM,10.4,0.6,.021,-2.7,-0.3,,NBA,2106407,31,66,21.5,.379,.855,2.4,3.0,1.2,0.2,7.7,MEM,189,189,189,189,189,189,189
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-0.53,1.63,chandty01,2001-02,CHI,13.0,1.8,.062,-2.0,0.0,,NBA,3308160,19,71,19.6,.497,.604,4.8,0.8,0.4,1.3,6.1,CHI,168,168,168,168,168,168,168
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-1.43,0.96,chandty01,2002-03,CHI,15.8,3.9,.102,-0.3,0.8,,NBA,3556200,20,75,24.4,.531,.608,6.9,1.0,0.5,1.4,9.2,CHI,73,109,91,104,112,134,132
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-0.47,0.93,chandty01,2003-04,CHI,14.2,1.9,.116,-2.1,0.0,,NBA,3804360,21,35,22.3,.424,.669,7.7,0.7,0.5,1.2,6.1,CHI,167,167,167,167,167,167,167
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+2.39,7.59,chandty01,2004-05,CHI,16.4,8.3,.183,3.1,2.8,,NBA,4801102,22,80,27.4,.494,.673,9.7,0.8,0.9,1.8,8.0,CHI,69,29,13,29,38,30,40
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+1.76,6.15,chandty01,2005-06,CHI,12.2,5.4,.123,2.2,2.2,,NBA,9000000,23,79,26.8,.565,.503,9.0,1.0,0.5,1.3,5.3,CHI,145,73,66,44,50,45,53
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+1.67,6.77,chandty01,2006-07,NOK,17.0,7.9,.150,2.5,2.9,,NBA,9150000,24,73,34.6,.624,.527,12.4,0.9,0.5,1.8,9.5,NOK,62,33,40,40,39,44,44
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+2.82,10.85,chandty01,2007-08,NOH,17.5,10.0,.172,2.4,3.1,,NBA,10250000,25,79,35.2,.623,.593,11.7,1.0,0.6,1.1,11.8,NOH,52,17,22,45,31,26,21
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+0.50,2.88,chandty01,2008-09,NOH,13.4,3.4,.114,-0.9,0.4,,NBA,11350000,26,45,32.1,.565,.579,8.7,0.5,0.3,1.2,8.8,NOH,182,182,182,182,182,182,182
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-1.54,0.56,chandty01,2009-10,CHA,12.5,2.9,.120,-1.6,0.1,,NBA,11850000,27,51,22.8,.574,.732,6.3,0.3,0.3,1.1,6.5,CHA,193,193,193,193,193,193,193
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+2.84,9.42,chandty01,2010-11,DAL,18.4,9.4,.218,2.2,2.2,,NBA,12600000,28,74,27.8,.654,.732,9.4,0.4,0.5,1.1,10.1,DAL,43,22,4,43,54,20,26
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+1.74,6.19,chandty01,2011-12,NYK,18.7,9.5,.220,4.1,3.2,All-NBA (3rd),NBA,13107837,29,62,33.2,.679,.689,9.9,0.9,0.9,1.4,11.3,NYK,44,4,7,13,14,55,41
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+2.97,8.90,chandty01,2012-13,NYK,18.9,9.3,.207,3.5,3.0,,NBA,13604188,30,66,32.8,.638,.694,10.7,0.9,0.6,1.1,10.4,NYK,35,15,3,20,28,20,29
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+1.11,3.80,chandty01,2013-14,NYK,16.4,4.9,.143,1.3,1.4,,NBA,14100538,31,55,30.2,.593,.632,9.6,1.1,0.7,1.1,8.7,NYK,69,86,42,61,86,60,87
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+2.46,7.85,chandty01,2014-15,DAL,20.1,10.3,.216,4.2,3.6,,NBA,14598888,32,75,30.5,.666,.720,11.5,1.1,0.6,1.2,10.3,DAL,31,11,6,15,18,33,30
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-1.95,0.27,chandty01,2015-16,PHO,14.7,3.8,.112,-0.5,0.6,,NBA,13000000,33,66,24.5,.583,.620,8.7,1.0,0.5,0.7,7.2,PHO,103,117,84,125,129,152,152
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",+1.12,2.96,chandty01,2016-17,PHO,16.6,4.1,.151,-0.3,0.5,,NBA,12415000,34,47,27.6,.671,.734,11.5,0.6,0.7,0.5,8.4,PHO,187,187,187,187,187,187,187
Tyson Chandler,/players/c/chandty01.html,2002,2019,,true,"Dominguez in Compton, California",-1.59,0.54,chandty01,2017-18,PHO,14.2,2.7,.111,-0.3,0.5,,NBA,13000000,35,46,25.0,.647,.624,9.1,1.2,0.3,0.6,6.5,PHO,189,189,189,189,189,189,189
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-1.68,0.28,chandwi01,2007-08,NYK,11.7,0.5,.038,-3.5,-0.3,,NBA,1091640,20,35,19.6,.438,.630,3.6,0.9,0.4,0.5,7.3,NYK,193,193,193,193,193,193,193
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-1.50,1.51,chandwi01,2008-09,NYK,12.9,3.1,.054,-0.9,0.8,,NBA,1173480,21,82,33.4,.432,.795,5.4,2.1,0.9,0.9,14.4,NYK,144,145,161,133,122,141,135
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-0.91,2.16,chandwi01,2009-10,NYK,13.7,2.7,.057,-1.8,0.1,,NBA,1255440,22,65,35.7,.479,.806,5.4,2.1,0.7,0.8,15.3,NYK,130,153,168,164,159,134,126
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",+0.72,5.09,chandwi01,2010-11,TOT,14.6,3.9,.079,-0.5,0.9,,NBA,2130482,23,72,33.3,.450,.807,5.7,1.7,0.7,1.3,15.3,"NYK,DEN",115,121,144,127,119,71,71
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-0.71,0.23,chandwi01,2011-12,DEN,9.0,-0.1,-0.021,-4.0,-0.1,,NBA,,24,8,26.9,.392,.833,5.1,2.1,0.8,0.8,9.4,DEN,192,192,192,192,192,192,192
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",+0.25,2.20,chandwi01,2012-13,DEN,16.6,3.1,.137,0.7,0.7,,NBA,5930414,25,43,25.1,.462,.793,5.1,1.3,1.0,0.3,13.0,DEN,185,185,185,185,185,185,185
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-1.51,1.01,chandwi01,2013-14,DEN,12.4,3.1,.076,0.2,1.1,,NBA,6344164,26,62,31.1,.416,.724,4.7,1.8,0.7,0.5,13.6,DEN,156,136,131,96,100,142,144
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-1.50,1.29,chandwi01,2014-15,DEN,13.2,3.6,.071,0.2,1.3,,NBA,6757913,27,78,31.7,.429,.775,6.1,1.7,0.7,0.4,13.9,DEN,131,111,132,94,83,146,143
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",,,chandwi01,2015-16,Did Not Play,,,,,,,NBA,10500000,28,,,,,,,,,,Did Not Play,183,183,183,183,183,183,183
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-0.63,2.49,chandwi01,2016-17,DEN,14.9,3.5,.077,-0.9,0.6,,NBA,11200000,29,71,30.9,.461,.727,6.5,2.0,0.7,0.4,15.7,DEN,89,113,134,130,124,115,112
Wilson Chandler,/players/c/chandwi01.html,2008,2018,DePaul University,true,"Benton Harbor in Benton Harbor, Michigan",-1.22,1.75,chandwi01,2017-18,DEN,11.0,3.3,.067,-0.9,0.6,,NBA,12016854,30,74,31.7,.445,.772,5.4,2.1,0.6,0.5,10.0,DEN,169,121,147,134,128,140,130
Will Cherry,/players/c/cherrwi01.html,2015,2015,University of Montana,false,"McClymonds in Oakland, California",-0.88,0.07,cherrwi01,2014-15,CLE,5.8,0.0,-0.021,-3.7,0.0,,NBA,25000,23,8,8.6,.263,.500,0.6,1.0,0.8,0.1,1.9,CLE,183,183,183,183,183,183,183
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,true,"Mayfair in Lakewood, California",-1.75,0.85,childjo01,2004-05,ATL,15.2,4.6,.093,0.0,1.2,,NBA,2490360,21,80,29.7,.470,.823,6.0,1.9,0.9,0.4,10.1,ATL,100,96,121,100,90,147,143
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,true,"Mayfair in Lakewood, California",-0.63,2.53,childjo01,2005-06,ATL,15.8,5.7,.121,1.5,2.0,,NBA,2677200,22,74,30.4,.552,.766,5.2,1.8,1.2,0.5,10.0,ATL,75,66,68,59,58,115,115
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,true,"Mayfair in Lakewood, California",-0.32,2.68,childjo01,2006-07,ATL,16.2,5.5,.130,2.0,2.0,,NBA,2863920,23,55,36.8,.504,.795,6.2,2.3,1.1,0.7,13.0,ATL,74,71,59,48,62,105,110
